report_id,store_id,uptime_last_hour,uptime_last_day,uptime_last_week,downtime_last_hour,downtime_last_day,downtime_last_week
8JUk,465794482359830574,10.15,23.86,142.02,0.00,0.00,0.00
8JUk,466834410540172344,8.02,23.92,139.40,0.00,0.00,3.99
8JUk,468220492602308428,57.70,23.98,122.41,0.00,0.00,20.15
8JUk,468251853021790099,5.50,23.88,119.22,0.00,0.00,0.00
8JUk,472241310547045946,10.82,23.94,138.83,0.00,0.00,2.27
8JUk,473153332338068963,1.75,23.85,141.85,0.00,0.00,0.00
8JUk,474411767154024497,0.00,0.00,36.54,5.77,23.87,95.45
8JUk,475357721503818543,7.37,23.89,141.04,0.00,0.00,0.00
8JUk,475553722995895105,0.00,0.00,0.00,6.32,23.91,141.69
8JUk,476002205509095569,12.93,23.98,140.34,0.00,0.00,0.00
8JUk,476762839424000907,8.90,23.97,141.68,0.00,0.00,0.00
8JUk,477171900993281634,0.00,0.00,0.00,57.92,23.96,142.53
8JUk,477610714184532373,15.20,35.64,83.43,0.00,12.15,128.57
8JUk,477857827524131568,57.93,23.97,141.67,0.00,0.00,0.00
8JUk,480765512456891135,12.47,17.70,103.92,0.00,0.00,1.51
8JUk,480786736025745393,0.00,1.96,36.87,12.72,22.02,103.64
8JUk,481748696350437800,7.28,23.88,140.12,0.00,0.00,0.00
8JUk,482196572349659768,1.03,23.92,141.64,0.00,0.00,0.00
8JUk,483126731544490131,10.55,23.93,117.22,0.00,0.00,0.00
8JUk,483682228175170896,57.12,23.98,142.41,0.00,0.00,0.00
8JUk,483943331818326309,6.62,23.92,142.03,0.00,0.00,0.00
8JUk,390666841307464845,57.57,23.96,142.46,0.00,0.00,0.00
8JUk,1230887602768645085,5.58,23.03,132.60,0.00,0.00,0.00
8JUk,1231738506549655435,12.62,23.10,154.23,0.00,0.00,0.00
8JUk,390698272497296040,0.00,0.98,35.85,10.72,22.98,76.31
8JUk,5304594532629434969,0.00,0.00,0.00,58.95,23.00,126.94
8JUk,5306693251854620026,9.38,17.98,97.64,0.00,0.00,0.00
8JUk,396078877209258585,0.00,0.00,0.00,59.25,23.86,143.52
8JUk,391996128555104689,0.00,0.00,34.82,7.33,23.90,108.31
8JUk,392690759220954956,57.07,23.91,142.11,0.00,0.00,0.00
8JUk,401638865423804098,0.00,0.00,0.00,6.47,23.87,141.94
8JUk,396145524999995952,0.00,0.00,34.27,10.48,23.96,107.90
8JUk,397600146078654208,9.40,23.92,142.20,0.00,0.00,0.00
8JUk,402339426917397933,0.00,0.00,0.00,11.30,17.93,106.32
8JUk,399931815373935075,0.00,0.00,11.79,9.37,15.69,68.11
8JUk,400109554900777168,5.00,23.90,142.17,0.00,0.00,0.00
8JUk,540245937967994765,0.00,5.98,107.25,7.78,17.95,35.01
8JUk,540317706280046232,0.00,4.95,63.06,10.95,19.02,79.26
8JUk,541990897229675840,0.00,0.00,0.00,58.32,23.98,142.39
8JUk,542165895910887273,7.17,23.92,142.07,0.00,0.00,0.00
8JUk,565167434491784400,0.00,0.00,0.00,11.88,23.97,95.57
8JUk,566783404395258724,12.90,23.99,142.32,0.00,0.00,0.00
8JUk,568283481102428664,0.00,0.00,0.00,8.80,23.85,143.57
8JUk,568672326749354242,1.85,23.92,140.86,0.00,0.00,0.00
8JUk,1232274842388644628,19.53,24.71,163.19,0.00,0.00,0.00
8JUk,494668949189624724,59.55,12.82,90.20,0.00,0.00,0.00
8JUk,495313929250899836,57.60,12.78,12.78,0.00,11.17,129.61
8JUk,495802493056208503,0.00,0.00,0.00,59.38,23.98,142.41
8JUk,495872192131912338,58.58,23.98,143.49,0.00,0.00,0.00
8JUk,496437895349938697,9.50,23.94,94.86,0.00,0.00,0.00
8JUk,503495069221950635,11.27,22.97,128.55,0.00,0.00,0.00
8JUk,497654707698563953,57.62,23.97,141.67,0.00,0.00,0.00
8JUk,497991230763588302,0.00,0.00,0.00,1.97,27.16,160.43
8JUk,498507889058368504,0.00,0.00,0.00,7.92,23.84,143.05
8JUk,5308388336058108983,0.00,18.91,108.36,11.90,5.07,31.92
8JUk,5308654406249800276,8.67,23.00,127.89,0.00,0.00,0.00
8JUk,508915149479805627,12.02,20.99,126.93,0.00,2.00,2.00
8JUk,5309233043565738890,23.70,16.58,104.59,0.00,0.00,0.00
8JUk,5309771327588079748,8.50,22.96,127.10,0.00,0.00,0.00
8JUk,498794384599008156,5.82,23.81,141.47,0.00,0.00,0.00
8JUk,504331488096931942,5.58,23.81,119.81,0.00,0.00,0.00
8JUk,504994799348779459,5.17,23.83,141.80,0.00,0.00,0.00
8JUk,505566916207950598,0.00,0.00,71.32,11.57,23.97,47.92
8JUk,505655202684150689,0.00,0.00,34.96,6.28,23.89,108.41
8JUk,508869524284643422,57.57,23.99,142.50,0.00,0.00,0.00
8JUk,509475900379541977,0.00,0.00,0.00,58.13,23.97,141.62
8JUk,510053338185529807,0.00,0.00,33.68,11.05,23.96,108.53
8JUk,514003066631838188,0.00,0.00,79.39,23.53,47.92,203.42
8JUk,514909265834195898,9.90,23.93,141.74,0.00,0.00,0.00
8JUk,515890119341362297,8.10,23.90,141.32,0.00,0.00,0.00
8JUk,515916786526496921,10.93,23.87,140.98,0.00,0.00,0.00
8JUk,518310958103527074,118.50,24.18,144.08,0.00,0.00,0.00
8JUk,518555977350593592,6.25,23.96,142.13,0.00,0.00,0.00
8JUk,518776906654877935,8.00,23.91,140.54,0.00,0.00,0.00
8JUk,519016936646593281,3.03,23.81,145.67,0.00,0.00,0.00
8JUk,520570944001354045,0.00,11.01,87.65,12.07,12.97,54.72
8JUk,526348824583655238,13.32,23.99,129.57,0.00,0.00,12.76
8JUk,530144866190195097,57.35,23.98,129.61,0.00,0.00,0.00
8JUk,526648590245754064,12.13,23.96,140.35,0.00,0.00,0.00
8JUk,528612327034363920,9.53,23.92,142.40,0.00,0.00,0.00
8JUk,522311278761357634,3.12,17.87,106.08,0.00,0.00,0.00
8JUk,522491145885155717,12.70,23.98,114.37,0.00,0.00,27.00
8JUk,524292214718488644,8.42,23.96,141.14,0.00,0.00,0.00
8JUk,524424375831607693,11.43,23.95,142.24,0.00,0.00,0.00
8JUk,529576847534058093,58.18,23.98,142.43,0.00,0.00,0.00
8JUk,529637112805787107,11.57,22.88,136.94,0.00,1.08,5.41
8JUk,530471707724801656,0.00,0.00,0.00,1.48,23.81,141.67
8JUk,532194636927399453,0.00,0.00,34.71,12.43,14.75,59.31
8JUk,532538442717601687,7.75,23.86,120.68,0.00,0.00,0.00
8JUk,533824379438087976,0.00,0.00,0.00,3.45,23.82,118.06
8JUk,534234318414780023,12.57,23.99,47.10,0.00,0.00,0.00
8JUk,534942062508143963,0.00,8.07,75.63,4.70,15.79,67.29
8JUk,491477157174885171,58.42,23.97,142.41,0.00,0.00,0.00
8JUk,492634971610977278,0.00,0.00,0.00,8.07,13.91,68.42
8JUk,492727226607597272,10.83,23.96,142.19,0.00,0.00,0.00
8JUk,493411514049638791,57.00,23.91,142.06,0.00,0.00,0.00
8JUk,494584981462594241,0.00,9.02,79.08,12.25,14.95,61.47
8JUk,496544642728879876,3.80,23.83,141.95,0.00,0.00,0.00
8JUk,496712378214607442,11.00,23.95,118.52,0.00,0.00,23.80
8JUk,496858572677556540,0.00,11.01,87.55,12.02,12.97,54.72
8JUk,535188067368991541,9.37,23.94,142.25,0.00,0.00,0.00
8JUk,535349685582365965,18.00,16.77,85.85,0.00,0.00,0.00
8JUk,535507524344255388,2.83,23.81,141.55,0.00,0.00,0.00
8JUk,538088594312312115,7.33,23.99,117.94,0.00,0.00,0.00
8JUk,540066285435848187,58.25,23.97,142.48,0.00,0.00,0.00
8JUk,542395568546754892,23.90,4.98,78.57,0.00,0.00,0.00
8JUk,542732675884279539,0.00,0.00,0.00,4.08,23.93,141.21
8JUk,543231165637477856,0.00,0.00,34.67,9.40,23.91,105.27
8JUk,544751337026033356,59.70,23.86,143.35,0.00,0.00,0.00
8JUk,570004961483694663,57.98,23.96,142.49,0.00,0.00,0.00
8JUk,570274623034286345,0.00,0.00,0.00,5.37,23.93,142.10
8JUk,586539305786722500,0.00,0.00,0.00,58.13,22.99,151.68
8JUk,586828640680309708,1.55,23.09,150.30,0.00,0.00,0.00
8JUk,588759970251697138,8.75,23.10,149.39,0.00,0.00,1.15
8JUk,589130113970351664,0.00,0.00,0.00,59.72,22.94,151.48
8JUk,590041267033189095,6.82,23.02,150.42,0.00,0.00,0.00
8JUk,580054217780352371,8.85,22.98,128.83,0.00,0.00,0.00
8JUk,592564541849666308,10.17,0.00,116.88,0.00,0.00,0.00
8JUk,594191737587806844,119.87,46.08,252.55,0.00,0.00,0.00
8JUk,590843890890025127,0.00,0.00,0.00,3.12,23.99,153.53
8JUk,594498715064616268,0.00,0.00,0.00,58.18,23.11,150.49
8JUk,598310476790896408,59.70,23.07,165.32,0.00,0.00,0.00
8JUk,598551742063279569,6.28,23.00,157.01,0.00,0.00,0.00
8JUk,598643334991987160,0.00,0.00,0.00,7.58,23.83,153.42
8JUk,600699108575030362,8.68,23.11,128.61,0.00,0.00,22.02
8JUk,601325266687606438,0.00,0.00,0.00,9.88,23.99,153.81
8JUk,601632978459741792,12.90,22.09,163.23,0.00,1.00,2.00
8JUk,602588104481781638,0.00,14.98,96.45,24.33,0.00,0.00
8JUk,595327076069621776,13.05,17.94,111.80,0.00,5.04,16.99
8JUk,605803287923472894,8.22,13.92,81.04,0.00,0.00,0.00
8JUk,605820315907131468,0.67,23.01,149.83,0.00,0.00,0.00
8JUk,596215873525572046,11.48,11.86,59.60,0.00,11.11,68.97
8JUk,603615380066788523,7.23,23.00,165.22,0.00,0.00,0.00
8JUk,605935128269422591,11.53,23.06,150.20,0.00,0.00,0.00
8JUk,606138399905995542,6.48,22.94,149.76,0.00,0.00,0.00
8JUk,608065356919295001,0.00,4.12,42.20,5.93,18.90,111.08
8JUk,610385295757596970,24.97,13.97,82.25,0.00,0.00,0.00
8JUk,611379576389432123,6.02,23.90,153.52,0.00,0.00,0.00
8JUk,613383767229509662,17.20,23.63,156.20,0.00,0.00,0.00
8JUk,613649903511143917,0.00,4.00,117.24,11.88,19.98,39.96
8JUk,613771748256311015,11.70,23.09,140.61,0.00,0.00,0.00
8JUk,614786279203177500,10.75,23.96,156.15,0.00,0.00,0.00
8JUk,616582292964319224,8.70,23.98,153.45,0.00,0.00,0.00
8JUk,616920902337581889,10.87,21.04,146.47,0.00,2.05,4.10
8JUk,617268570704091176,25.07,12.98,103.46,0.00,0.11,2.64
8JUk,619131443606580972,0.00,10.00,74.56,12.53,13.99,74.85
8JUk,620212048775822349,0.00,0.00,63.72,10.70,23.06,97.62
8JUk,620881390219367370,0.00,3.94,56.21,10.70,20.00,100.07
8JUk,621023192449568129,10.93,22.88,149.32,0.00,0.00,0.00
8JUk,621044517931883366,59.18,23.98,153.86,0.00,0.00,0.00
8JUk,622677673801426949,8.75,23.07,150.10,0.00,0.00,0.00
8JUk,624380335736411026,57.10,23.03,153.39,0.00,0.00,0.00
8JUk,625602762171570276,11.70,11.00,92.98,0.00,12.97,63.84
8JUk,625787746957691219,0.00,0.00,0.00,10.85,23.04,150.13
8JUk,627177781228006341,24.03,17.95,107.39,0.00,0.00,0.00
8JUk,629686913283617444,16.20,18.29,106.85,0.00,0.00,0.00
8JUk,629983743567604298,9.68,23.92,165.24,0.00,0.00,0.00
8JUk,630292852266253805,24.70,23.71,167.91,0.00,1.00,4.03
8JUk,630539871951879264,5.60,23.02,126.59,0.00,0.00,0.00
8JUk,633356759568511000,57.63,23.92,156.06,0.00,0.00,0.00
8JUk,633453379632208246,10.50,23.08,150.51,0.00,0.00,0.00
8JUk,635527607352796646,59.27,23.97,153.42,0.00,0.00,0.00
8JUk,637003634028276952,0.00,0.00,0.00,2.70,23.01,150.07
8JUk,637189172976444159,57.50,23.05,165.43,0.00,0.00,0.00
8JUk,638275985104482773,9.60,23.98,153.62,0.00,0.00,0.00
8JUk,639160350491765635,59.97,23.96,153.85,0.00,0.00,0.00
8JUk,640285286135081171,12.35,23.09,165.44,0.00,0.00,0.00
8JUk,641950338567087803,4.93,23.98,153.84,0.00,0.00,0.00
8JUk,643075687403509142,5.32,22.98,117.19,0.00,0.00,41.41
8JUk,644739221751599866,9.37,23.09,150.21,0.00,0.00,0.00
8JUk,644860652831162771,11.60,23.08,165.52,0.00,0.00,0.00
8JUk,645393572534865703,23.50,46.20,255.23,0.00,0.00,27.77
8JUk,645847069241000339,8.87,23.04,165.35,0.00,0.00,0.00
8JUk,645938864842085025,4.80,23.95,131.74,0.00,0.00,0.00
8JUk,641192523402783757,8.88,22.99,128.83,0.00,0.00,0.00
8JUk,648575454158415542,12.77,23.99,165.28,0.00,0.00,0.00
8JUk,648662149638328608,10.70,23.09,141.49,0.00,0.00,0.00
8JUk,646862635677872649,115.40,16.97,112.32,0.00,0.10,2.15
8JUk,650535264973670240,58.43,23.08,150.42,0.00,0.00,0.00
8JUk,644875742827242818,11.33,23.89,129.54,0.00,0.00,0.00
8JUk,652478134821610937,0.00,0.00,0.00,2.53,23.98,130.56
8JUk,653341718272710088,8.77,10.98,101.81,0.00,12.93,63.43
8JUk,651918570438727132,11.02,23.07,156.40,0.00,0.00,0.00
8JUk,654879743459156766,0.00,0.00,0.00,2.32,23.10,149.94
8JUk,656753418320195959,17.53,12.86,79.17,0.00,0.00,0.00
8JUk,658548288761565288,10.12,19.95,151.98,0.00,3.99,7.97
8JUk,659871508873985568,0.00,0.00,0.00,58.62,23.11,150.58
8JUk,660172307253684706,0.00,4.00,54.00,12.73,19.99,100.57
8JUk,1232318198313484077,25.27,1.65,7.43,0.00,0.00,0.00
8JUk,1232409827673303937,58.83,0.00,109.27,0.00,0.00,0.00
8JUk,572482605434331319,9.77,23.79,141.71,0.00,0.00,0.00
8JUk,5309837149058422392,12.90,19.99,124.41,0.00,3.11,6.71
8JUk,657353407588141295,0.00,0.00,0.00,57.82,22.98,128.61
8JUk,576038859845144083,5.55,23.84,23.84,0.00,0.00,0.00
8JUk,572603891092687104,0.00,0.00,71.86,5.93,23.88,47.76
8JUk,5310833687595698380,12.45,23.93,129.81,0.00,0.00,0.00
8JUk,575088761587858670,10.33,23.90,141.93,0.00,0.00,0.00
8JUk,578382060977164892,59.52,23.91,142.09,0.00,0.00,0.00
8JUk,578506771756281518,58.30,23.97,141.64,0.00,0.00,0.00
8JUk,584212184027691469,16.13,17.81,106.66,0.00,0.00,0.00
8JUk,579100056021594375,23.67,23.80,141.65,0.00,0.00,0.00
8JUk,583612361240440932,12.23,23.98,142.25,0.00,0.00,0.00
8JUk,673605444913320458,18.93,0.00,214.29,0.00,0.00,0.00
8JUk,673868605448349878,0.00,0.00,34.77,8.33,23.92,129.63
8JUk,674181715362434303,59.82,23.09,150.55,0.00,0.00,0.00
8JUk,675996890790796084,0.00,0.00,0.00,59.22,23.87,156.08
8JUk,676507087248283649,0.00,0.00,0.00,8.68,23.92,153.44
8JUk,676763472583162557,6.28,23.87,163.94,0.00,0.00,0.00
8JUk,676996427550674786,0.00,0.00,0.00,59.08,23.08,150.54
8JUk,678726307277051298,59.78,23.09,150.55,0.00,0.00,0.00
8JUk,679986459902128985,7.82,19.93,110.93,0.00,3.12,18.32
8JUk,680244913473039584,59.77,23.09,145.88,0.00,0.00,0.00
8JUk,682961489538176779,0.00,0.00,0.00,0.68,23.05,149.97
8JUk,684369281590201467,11.12,0.00,103.94,0.00,0.00,0.00
8JUk,685515611868750216,9.72,23.03,153.72,0.00,0.00,8.11
8JUk,686436119849070400,58.92,8.01,37.74,0.00,15.07,66.76
8JUk,678270188827672327,0.00,0.00,0.00,57.62,22.98,128.79
8JUk,688945763916345583,0.00,0.00,0.00,3.67,0.00,105.71
8JUk,689758345096433335,0.00,0.00,45.78,10.95,23.06,106.16
8JUk,688141679886528150,9.08,0.00,61.38,0.00,23.05,97.59
8JUk,689858000374545066,2.58,23.94,153.57,0.00,0.00,0.00
8JUk,690342248357041360,0.00,1.00,40.53,10.37,22.07,117.96
8JUk,690894351297797669,12.02,23.10,150.51,0.00,0.00,0.00
8JUk,692381542361937128,12.03,23.10,165.28,0.00,0.00,0.00
8JUk,693596182320172962,0.00,0.00,33.79,6.53,23.03,122.62
8JUk,694296966060963490,4.15,23.00,149.82,0.00,0.00,0.00
8JUk,689188149937790762,57.33,23.95,129.57,0.00,0.00,0.00
8JUk,695595562075228610,59.38,23.09,150.41,0.00,0.00,0.00
8JUk,696335722279295710,24.63,4.00,40.92,0.00,10.09,45.84
8JUk,695574241089458954,12.53,14.32,81.71,0.00,0.00,0.00
8JUk,696993743185550117,0.00,0.00,0.00,59.02,23.08,150.44
8JUk,699676279979012872,0.00,0.00,0.00,7.37,23.02,150.12
8JUk,692861451705829432,0.00,0.00,0.00,57.62,23.99,129.65
8JUk,705646462036142816,0.00,0.00,0.00,9.43,23.77,153.29
8JUk,705676856432913100,59.37,23.00,150.61,0.00,0.00,0.00
8JUk,701544343639113969,2.80,22.99,150.03,0.00,0.00,0.00
8JUk,706207080014126607,0.00,10.12,86.44,10.48,12.95,67.44
8JUk,707328952466001568,2.53,23.01,150.19,0.00,0.00,0.00
8JUk,707475410220180626,1.90,23.08,150.17,0.00,0.00,0.00
8JUk,709288740644078240,10.58,23.05,157.83,0.00,0.00,0.00
8JUk,709725701624347931,0.00,0.00,0.00,117.67,0.00,110.80
8JUk,710854884319862444,7.65,23.03,158.92,0.00,0.00,0.00
8JUk,711413850683581564,10.55,23.07,132.44,0.00,0.00,0.00
8JUk,711497490574507254,11.70,23.10,155.19,0.00,0.00,0.00
8JUk,707283889382250475,12.22,0.00,0.00,0.00,22.98,128.60
8JUk,713193302403568117,11.73,23.08,145.36,0.00,0.00,0.00
8JUk,715148370907107343,57.43,23.09,150.56,0.00,0.00,0.00
8JUk,712796944451411448,10.33,23.94,109.98,0.00,0.00,0.00
8JUk,715667079588697996,9.18,23.06,131.40,0.00,0.00,14.08
8JUk,719323203957534323,7.08,23.02,156.07,0.00,0.00,0.00
8JUk,720642302120300572,7.70,47.80,307.35,0.00,0.00,0.00
8JUk,722232932182237744,0.65,23.05,126.34,0.00,0.00,0.00
8JUk,722519138270813185,58.87,23.08,156.48,0.00,0.00,0.00
8JUk,724510460620675058,12.17,23.11,165.28,0.00,0.00,0.00
8JUk,725052666265865337,8.92,0.00,108.01,0.00,0.00,0.00
8JUk,725924441462389216,22.03,12.99,79.05,0.00,3.06,28.85
8JUk,726475607567305507,8.67,23.05,156.10,0.00,0.00,0.00
8JUk,727996810166937409,9.87,0.00,108.39,0.00,0.00,0.00
8JUk,730154655418470514,5.65,23.01,156.18,0.00,0.00,0.00
8JUk,730310725961419049,6.73,23.02,149.49,0.00,0.00,0.00
8JUk,731968556305490274,8.83,23.08,150.64,0.00,0.00,0.00
8JUk,732059470813496273,0.00,0.00,0.00,9.78,22.98,151.74
8JUk,733453920997843334,0.00,1.12,11.44,10.03,8.01,41.22
8JUk,733844036629636265,59.22,23.10,150.47,0.00,0.00,0.00
8JUk,734323051093970964,5.43,23.04,150.39,0.00,0.00,0.00
8JUk,734934306081906439,9.03,23.92,159.20,0.00,0.00,0.00
8JUk,736140944545899940,8.40,23.09,150.37,0.00,0.00,0.00
8JUk,736435835708345794,57.53,16.97,109.59,0.00,6.14,40.96
8JUk,736674343637670485,7.63,23.04,124.63,0.00,0.00,31.80
8JUk,736895162836520715,0.00,0.00,0.00,58.28,23.08,150.59
8JUk,739428383412845409,0.00,0.00,0.00,58.88,23.11,150.53
8JUk,739483637436482069,9.35,23.94,153.49,0.00,0.00,0.00
8JUk,734536186521854824,9.13,23.99,,0.00,0.00,
8JUk,741461622602751493,1.73,22.89,149.46,0.00,0.00,0.00
8JUk,736337575160194331,11.92,22.99,,0.00,0.00,
8JUk,740897790876755009,10.20,23.05,137.61,0.00,0.00,0.00
8JUk,744032969520357043,5.33,23.00,145.50,0.00,0.00,0.00
8JUk,744480156720127206,12.17,23.87,151.37,0.00,0.00,0.00
8JUk,741701595822447541,5.62,19.89,135.20,0.00,3.98,14.52
8JUk,745188503806002059,17.83,24.45,155.64,0.00,0.00,0.00
8JUk,1233056938302620872,4.97,23.01,154.36,0.00,0.00,0.00
8JUk,1235050363813493719,9.02,0.00,103.74,0.00,0.00,0.00
8JUk,5311238619573704825,0.00,0.00,0.00,5.22,23.01,126.73
8JUk,742989575739637038,10.97,23.96,,0.00,0.00,
8JUk,668428280114991126,9.95,23.09,150.40,0.00,0.00,0.00
8JUk,663034937572544197,4.68,23.92,153.15,0.00,0.00,0.00
8JUk,5311697439837459477,11.37,23.10,130.14,0.00,0.00,0.00
8JUk,667833821729270380,6.72,23.96,153.65,0.00,0.00,0.00
8JUk,672830130783150329,11.60,23.07,165.53,0.00,0.00,0.00
8JUk,668776107595557135,57.53,21.08,146.42,0.00,2.01,4.02
8JUk,669736136423988928,56.92,23.86,140.79,0.00,0.00,12.59
8JUk,673229154936580065,10.57,23.86,153.16,0.00,0.00,0.00
8JUk,671077842091933239,12.68,23.11,133.86,0.00,0.00,22.84
8JUk,671979590409837016,0.00,10.12,94.63,10.55,12.96,67.51
8JUk,758664419989103647,10.48,23.07,149.96,0.00,0.00,0.00
8JUk,759071928739969209,0.00,0.00,0.00,8.45,23.11,150.57
8JUk,759577923095203297,12.20,10.70,51.72,0.00,0.00,0.00
8JUk,759601765366096871,58.35,23.90,153.42,0.00,0.00,0.00
8JUk,754676491174814444,11.48,22.98,,0.00,0.00,
8JUk,757183780274766763,57.33,22.99,,0.00,0.00,
8JUk,761150016862176214,0.00,0.00,0.00,2.53,23.96,154.49
8JUk,760552083015605473,8.92,23.08,150.30,0.00,0.00,0.00
8JUk,761621786939748508,4.80,0.00,105.63,0.00,0.00,0.00
8JUk,761138229941294114,0.00,0.00,34.88,23.20,14.93,74.60
8JUk,762456155936088696,11.10,22.94,150.35,0.00,0.00,0.00
8JUk,763392497407400668,4.42,23.92,130.89,0.00,0.00,0.00
8JUk,766933310758774282,0.00,8.13,60.55,11.37,14.96,73.58
8JUk,768992666525847309,7.65,22.04,150.81,0.00,0.98,5.32
8JUk,769529578372284645,0.00,0.00,0.00,1.55,23.00,149.69
8JUk,770646681094189664,0.00,0.00,0.00,1.25,23.01,126.39
8JUk,771886991954796345,10.63,21.94,145.53,0.00,1.11,8.85
8JUk,772214261751355348,13.30,23.05,165.15,0.00,0.00,0.00
8JUk,773398263208964303,10.67,23.07,138.68,0.00,0.00,0.00
8JUk,775334003916056409,58.18,23.06,165.38,0.00,0.00,0.00
8JUk,776215135045992658,57.40,23.10,150.49,0.00,0.00,0.00
8JUk,776361635643138506,11.60,23.97,111.63,0.00,0.00,0.00
8JUk,776552382547705706,0.00,0.00,0.00,58.88,23.92,153.58
8JUk,778659040262922432,12.42,23.11,165.31,0.00,0.00,0.00
8JUk,778738606367715366,0.00,0.00,0.00,3.38,23.03,149.92
8JUk,780068876975550532,4.57,17.86,101.20,0.00,0.00,0.00
8JUk,783406358954312241,0.00,0.00,0.00,2.65,22.97,150.21
8JUk,785273187025900021,3.45,23.03,126.21,0.00,0.00,0.00
8JUk,785535519923107474,0.00,0.00,103.97,6.22,22.99,45.97
8JUk,785602205345321857,0.00,0.00,0.00,5.92,0.00,23.72
8JUk,778288804420215878,10.92,23.97,,0.00,0.00,
8JUk,757369495025202880,7.87,23.04,161.98,0.00,0.00,0.00
8JUk,788454920174709737,22.30,8.96,43.88,0.00,0.00,10.55
8JUk,787418964498991239,59.05,23.99,153.61,0.00,0.00,0.00
8JUk,789299078711796505,57.30,23.99,153.75,0.00,0.00,0.00
8JUk,790110782301298952,11.88,23.10,165.52,0.00,0.00,0.00
8JUk,790195391159263799,11.17,22.96,149.88,0.00,0.00,0.00
8JUk,790771878858568332,8.87,23.10,150.59,0.00,0.00,0.00
8JUk,795446976667062432,11.10,23.90,131.13,0.00,0.00,0.00
8JUk,795542602913834053,5.20,22.99,157.63,0.00,0.00,0.00
8JUk,797066502652274794,13.67,16.88,99.23,0.00,0.00,0.00
8JUk,797926646334718859,0.00,0.00,0.00,9.02,23.10,150.60
8JUk,801098314922068380,3.53,23.08,149.98,0.00,0.00,0.00
8JUk,801297804360245006,3.98,23.09,150.17,0.00,0.00,0.00
8JUk,802120305910173841,58.17,23.08,150.43,0.00,0.00,0.00
8JUk,792489052388787373,59.90,23.96,,0.00,0.00,
8JUk,803606616872376077,11.92,23.10,165.32,0.00,0.00,0.00
8JUk,802288661997134188,12.73,23.10,162.23,0.00,0.00,0.00
8JUk,803660137715457430,8.37,0.35,53.66,0.00,0.00,0.00
8JUk,803697112489467013,0.00,11.11,93.31,7.60,11.92,60.84
8JUk,804149445326897104,0.00,0.00,61.00,8.98,23.03,97.75
8JUk,808075792510904482,0.00,0.00,0.00,12.55,23.96,153.65
8JUk,808823578625004293,4.35,22.96,149.67,0.00,0.00,0.00
8JUk,808938633227012075,3.90,16.90,96.25,0.00,0.00,0.00
8JUk,810119773108292869,9.28,23.06,154.34,0.00,0.00,0.00
8JUk,811210472678855148,3.48,23.95,130.71,0.00,0.00,0.00
8JUk,811902318232224530,5.45,23.86,153.36,0.00,0.00,0.00
8JUk,811919176723517720,6.42,11.00,119.58,0.00,12.89,35.89
8JUk,813285209825358958,9.67,22.87,149.93,0.00,0.00,0.00
8JUk,813939041519087274,11.35,23.95,153.78,0.00,0.00,0.00
8JUk,814106094786175025,12.57,23.10,156.66,0.00,0.00,0.00
8JUk,814285516670824725,12.38,23.10,154.54,0.00,0.00,0.00
8JUk,815760176960221778,7.15,23.03,145.46,0.00,0.00,0.00
8JUk,817333862877323541,58.25,23.97,153.64,0.00,0.00,0.00
8JUk,817700132037534726,12.60,23.99,159.03,0.00,0.00,0.00
8JUk,817726322998385254,0.00,0.00,0.00,58.22,23.94,153.50
8JUk,818528518255881937,24.33,14.99,114.65,0.00,4.10,8.19
8JUk,819606800921387224,0.00,0.00,0.00,58.30,23.08,150.59
8JUk,820508558273435726,4.75,22.87,150.22,0.00,0.00,0.00
8JUk,821262404309567940,10.57,22.06,158.59,0.00,0.99,6.66
8JUk,822111548816704100,0.00,0.00,93.52,4.78,23.86,47.72
8JUk,823293911550154843,58.20,23.11,150.61,0.00,0.00,0.00
8JUk,823362366523058169,14.70,16.29,93.27,0.00,0.00,0.00
8JUk,825515643536469484,9.65,23.04,152.18,0.00,0.00,0.00
8JUk,825907233913169464,0.00,3.97,56.17,7.90,19.94,100.61
8JUk,826572836529302826,24.27,24.70,167.50,0.00,0.00,0.00
8JUk,828120331760331407,59.40,23.91,153.47,0.00,0.00,0.00
8JUk,828467838130839333,58.67,15.97,94.29,0.00,7.11,56.08
8JUk,828832235527719781,8.20,23.05,147.39,0.00,0.00,6.94
8JUk,1236888576653956449,10.85,23.97,165.37,0.00,0.00,0.00
8JUk,5311774944076132081,8.77,23.06,126.93,0.00,0.00,0.00
8JUk,5314581943197671045,57.55,23.09,127.39,0.00,0.00,0.00
8JUk,827946720274465962,10.82,23.97,,0.00,0.00,
8JUk,5314836746680900743,0.00,10.11,79.58,11.27,12.96,54.64
8JUk,751756719644783532,0.00,0.00,0.00,58.62,23.99,154.80
8JUk,750270952748783600,0.00,0.00,0.00,0.20,23.77,153.23
8JUk,750710463527280225,10.70,22.96,150.52,0.00,0.00,0.00
8JUk,751852163964670433,7.83,0.00,103.84,0.00,0.00,7.97
8JUk,757516416980343962,0.00,0.00,33.73,7.92,23.02,131.42
8JUk,752194679061774101,9.08,23.03,165.25,0.00,0.00,0.00
8JUk,753022191703540670,0.00,0.00,0.00,59.02,23.00,149.96
8JUk,755054941416551086,4.52,0.00,11.77,0.00,0.00,0.00
8JUk,844996215401731128,0.00,0.00,0.00,7.70,23.04,150.08
8JUk,845353131761050336,11.68,23.08,153.07,0.00,0.00,0.00
